1,7,12.5,597,60
1,7,13.5,459,73
1,7,14.5,156,94
1,7,15.5,231,50
1,7,16.5,5,5
1,7,17.5,0,0
1,7,18.5,0,0
1,7,19.5,0,0
1,7,20.5,0,0
1,7,21.5,0,0
1,7,22.5,0,0
1,7,23.5,0,0
1,8,0.5,0,0
1,8,1.5,0,0
1,8,2.5,0,0
1,8,3.5,0,0
1,8,4.5,0,0
1,8,5.5,0,0
1,8,6.5,0,0
1,8,7.5,0,0
1,8,8.5,2,8
1,8,9.5,0,19
1,8,10.5,1,40
1,8,11.5,2,64
1,8,12.5,2,46
1,8,13.5,7,62
1,8,14.5,2,43
1,8,15.5,2,30
1,8,16.5,2,4
1,8,17.5,0,0
1,8,18.5,0,0
1,8,19.5,0,0
1,8,20.5,0,0
1,8,21.5,0,0
1,8,22.5,0,0
1,8,23.5,0,0
1,9,0.5,0,0
1,9,1.5,0,0
1,9,2.5,0,0
1,9,3.5,0,0
1,9,4.5,0,0
1,9,5.5,0,0
1,9,6.5,0,0
1,9,7.5,0,0
1,9,8.5,2,14
1,9,9.5,1,29
1,9,10.5,2,39
1,9,11.5,2,50
1,9,12.5,2,48
1,9,13.5,2,41
1,9,14.5,2,33
1,9,15.5,2,13
1,9,16.5,2,3
1,9,17.5,0,0
1,9,18.5,0,0
1,9,19.5,0,0
1,9,20.5,0,0
1,9,21.5,0,0
1,9,22.5,0,0
1,9,23.5,0,0
1,10,0.5,0,0
1,10,1.5,0,0
1,10,2.5,0,0
1,10,3.5,0,0
1,10,4.5,0,0
1,10,5.5,0,0
1,10,6.5,0,0
1,10,7.5,0,0
1,10,8.5,2,13
1,10,9.5,2,31
1,10,10.5,2,63
1,10,11.5,2,90
1,10,12.5,3,101
1,10,13.5,2,100
1,10,14.5,2,58
1,10,15.5,2,21
1,10,16.5,2,3
1,10,17.5,0,0
1,10,18.5,0,0
1,10,19.5,0,0
1,10,20.5,0,0
1,10,21.5,0,0
1,10,22.5,0,0
1,10,23.5,0,0
1,11,0.5,0,0
1,11,1.5,0,0
1,11,2.5,0,0
1,11,3.5,0,0
1,11,4.5,0,0
1,11,5.5,0,0
1,11,6.5,0,0
1,11,7.5,0,0
1,11,8.5,2,14
1,11,9.5,188,38
1,11,10.5,720,28
1,11,11.5,512,89
1,11,12.5,533,75
1,11,13.5,58,142
1,11,14.5,5,90
1,11,15.5,27,78
1,11,16.5,42,13
1,11,17.5,0,0
1,11,18.5,0,0
1,11,19.5,0,0
1,11,20.5,0,0
1,11,21.5,0,0
1,11,22.5,0,0
1,11,23.5,0,0
1,12,0.5,0,0
1,12,1.5,0,0
1,12,2.5,0,0
1,12,3.5,0,0
1,12,4.5,0,0
1,12,5.5,0,0
1,12,6.5,0,0
1,12,7.5,0,0
1,12,8.5,14,23
1,12,9.5,7,57
1,12,10.5,4,95
1,12,11.5,2,104
1,12,12.5,4,148
1,12,13.5,7,134
1,12,14.5,2,72
1,12,15.5,2,19
1,12,16.5,1,3
1,12,17.5,0,0
1,12,18.5,0,0
1,12,19.5,0,0
1,12,20.5,0,0
1,12,21.5,0,0
1,12,22.5,0,0
1,12,23.5,0,0
1,13,0.5,0,0
1,13,1.5,0,0
1,13,2.5,0,0
1,13,3.5,0,0
1,13,4.5,0,0
1,13,5.5,0,0
1,13,6.5,0,0
1,13,7.5,2,1
1,13,8.5,2,12
1,13,9.5,2,21
1,13,10.5,2,43
1,13,11.5,1,57
1,13,12.5,2,65
1,13,13.5,1,58
1,13,14.5,2,63
1,13,15.5,2,27
1,13,16.5,2,7
1,13,17.5,0,0
1,13,18.5,0,0
1,13,19.5,0,0
1,13,20.5,0,0
1,13,21.5,0,0
1,13,22.5,0,0
1,13,23.5,0,0
1,14,0.5,0,0
1,14,1.5,0,0
1,14,2.5,0,0
1,14,3.5,0,0
1,14,4.5,0,0
1,14,5.5,0,0
1,14,6.5,0,0
1,14,7.5,2,1
1,14,8.5,2,6
1,14,9.5,5,54
1,14,10.5,4,77
1,14,11.5,3,86
1,14,12.5,9,85
1,14,13.5,2,87
1,14,14.5,4,62
1,14,15.5,1,9
1,14,16.5,1,2
1,14,17.5,0,0
1,14,18.5,0,0
1,14,19.5,0,0
1,14,20.5,0,0
1,14,21.5,0,0
1,14,22.5,0,0
1,14,23.5,0,0
1,15,0.5,0,0
1,15,1.5,0,0
1,15,2.5,0,0
1,15,3.5,0,0
1,15,4.5,0,0
1,15,5.5,0,0
1,15,6.5,0,0
1,15,7.5,2,3
1,15,8.5,8,20
1,15,9.5,1,44
1,15,10.5,2,82
1,15,11.5,2,96
1,15,12.5,11,117
1,15,13.5,4,94
1,15,14.5,2,79
1,15,15.5,1,30
1,15,16.5,2,4
1,15,17.5,0,0
1,15,18.5,0,0
1,15,19.5,0,0
1,15,20.5,0,0
1,15,21.5,0,0
1,15,22.5,0,0
1,15,23.5,0,0
1,16,0.5,0,0
1,16,1.5,0,0
1,16,2.5,0,0
1,16,3.5,0,0
1,16,4.5,0,0
1,16,5.5,0,0
1,16,6.5,0,0
1,16,7.5,2,0
1,16,8.5,2,16
1,16,9.5,5,100
1,16,10.5,41,126
1,16,11.5,4,128
1,16,12.5,150,189
1,16,13.5,52,119
1,16,14.5,15,71
1,16,15.5,2,45
1,16,16.5,1,3
1,16,17.5,0,0
1,16,18.5,0,0
1,16,19.5,0,0
1,16,20.5,0,0
1,16,21.5,0,0
1,16,22.5,0,0
1,16,23.5,0,0
1,17,0.5,0,0
1,17,1.5,0,0
1,17,2.5,0,0
1,17,3.5,0,0
1,17,4.5,0,0
1,17,5.5,0,0
1,17,6.5,0,0
1,17,7.5,3,2
1,17,8.5,285,39
1,17,9.5,579,79
1,17,10.5,709,42
1,17,11.5,686,45
1,17,12.5,589,61
1,17,13.5,192,117
1,17,14.5,50,122
1,17,15.5,2,56
1,17,16.5,1,10
1,17,17.5,0,0
1,17,18.5,0,0
1,17,19.5,0,0
1,17,20.5,0,0
1,17,21.5,0,0
1,17,22.5,0,0
1,17,23.5,0,0
1,18,0.5,0,0
1,18,1.5,0,0
1,18,2.5,0,0
1,18,3.5,0,0
1,18,4.5,0,0
1,18,5.5,0,0
1,18,6.5,0,0
1,18,7.5,2,2
1,18,8.5,362,28
1,18,9.5,605,48
1,18,10.5,160,100
1,18,11.5,13,166
1,18,12.5,212,163
1,18,13.5,634,68
1,18,14.5,682,41
1,18,15.5,547,28
1,18,16.5,113,8
1,18,17.5,0,0
1,18,18.5,0,0
1,18,19.5,0,0
1,18,20.5,0,0
1,18,21.5,0,0
1,18,22.5,0,0
1,18,23.5,0,0
1,19,0.5,0,0
1,19,1.5,0,0
1,19,2.5,0,0
1,19,3.5,0,0
1,19,4.5,0,0
1,19,5.5,0,0
1,19,6.5,0,0
1,19,7.5,2,3
1,19,8.5,2,18
1,19,9.5,2,47
1,19,10.5,33,137
1,19,11.5,2,120
1,19,12.5,3,129
1,19,13.5,2,117
1,19,14.5,2,93
1,19,15.5,2,60
1,19,16.5,5,14
1,19,17.5,0,0
1,19,18.5,0,0
1,19,19.5,0,0
1,19,20.5,0,0
1,19,21.5,0,0
1,19,22.5,0,0
1,19,23.5,0,0
1,20,0.5,0,0
1,20,1.5,0,0
1,20,2.5,0,0
1,20,3.5,0,0
1,20,4.5,0,0
1,20,5.5,0,0
1,20,6.5,0,0
1,20,7.5,2,2
1,20,8.5,160,45
1,20,9.5,245,56
1,20,10.5,321,71
1,20,11.5,524,99
1,20,12.5,111,160
1,20,13.5,270,107
1,20,14.5,282,113
1,20,15.5,335,66
1,20,16.5,8,15
1,20,17.5,0,0
1,20,18.5,0,0
1,20,19.5,0,0
1,20,20.5,0,0
1,20,21.5,0,0
1,20,22.5,0,0
1,20,23.5,0,0
1,21,0.5,0,0
1,21,1.5,0,0
1,21,2.5,0,0
1,21,3.5,0,0
1,21,4.5,0,0
1,21,5.5,0,0
1,21,6.5,0,0
1,21,7.5,2,3
1,21,8.5,91,57
1,21,9.5,215,102
1,21,10.5,281,136
1,21,11.5,553,88
1,21,12.5,456,152
1,21,13.5,86,161
1,21,14.5,2,97
1,21,15.5,2,49
1,21,16.5,2,11
1,21,17.5,0,0
1,21,18.5,0,0
1,21,19.5,0,0
1,21,20.5,0,0
1,21,21.5,0,0
1,21,22.5,0,0
1,21,23.5,0,0
1,22,0.5,0,0
1,22,1.5,0,0
1,22,2.5,0,0
1,22,3.5,0,0
1,22,4.5,0,0
1,22,5.5,0,0
1,22,6.5,0,0
1,22,7.5,2,1
1,22,8.5,1,7
1,22,9.5,1,43
1,22,10.5,2,88
1,22,11.5,0,97
1,22,12.5,1,100
1,22,13.5,2,66
1,22,14.5,2,126
1,22,15.5,2,47
1,22,16.5,2,12
1,22,17.5,0,0
1,22,18.5,0,0
1,22,19.5,0,0
1,22,20.5,0,0
1,22,21.5,0,0
1,22,22.5,0,0
1,22,23.5,0,0
1,23,0.5,0,0
1,23,1.5,0,0
1,23,2.5,0,0
1,23,3.5,0,0
1,23,4.5,0,0
1,23,5.5,0,0
1,23,6.5,0,0
1,23,7.5,0,0
1,23,8.5,0,0
1,23,9.5,64,102
1,23,10.5,7,60
1,23,11.5,6,170
1,23,12.5,11,188
1,23,13.5,87,145
1,23,14.5,202,110
1,23,15.5,106,54
1,23,16.5,0,0
1,23,17.5,0,0
1,23,18.5,0,0
1,23,19.5,0,0
1,23,20.5,0,0
1,23,21.5,0,0
1,23,22.5,0,0
1,23,23.5,0,0
1,24,0.5,0,0
1,24,1.5,0,0
1,24,2.5,0,0
1,24,3.5,0,0
1,24,4.5,0,0
1,24,5.5,0,0
1,24,6.5,0,0
1,24,7.5,2,4
1,24,8.5,24,53
1,24,9.5,48,117
1,24,10.5,40,162
1,24,11.5,35,176
1,24,12.5,57,189
1,24,13.5,21,149
1,24,14.5,2,78
1,24,15.5,2,32
1,24,16.5,2,9
1,24,17.5,0,0
1,24,18.5,0,0
1,24,19.5,0,0
1,24,20.5,0,0
1,24,21.5,0,0
1,24,22.5,0,0
1,24,23.5,0,0
1,25,0.5,0,0
1,25,1.5,0,0
1,25,2.5,0,0
1,25,3.5,0,0
1,25,4.5,0,0
1,25,5.5,0,0
1,25,6.5,0,0
1,25,7.5,2,3
1,25,8.5,116,42
1,25,9.5,277,74
1,25,10.5,452,90
1,25,11.5,319,144
1,25,12.5,236,187
1,25,13.5,280,153
1,25,14.5,142,133
1,25,15.5,74,85
1,25,16.5,23,30
1,25,17.5,0,0
1,25,18.5,0,0
1,25,19.5,0,0
1,25,20.5,0,0
1,25,21.5,0,0
1,25,22.5,0,0
1,25,23.5,0,0
1,26,0.5,0,0
1,26,1.5,0,0
1,26,2.5,0,0
1,26,3.5,0,0
1,26,4.5,0,0
1,26,5.5,0,0
1,26,6.5,0,0
1,26,7.5,2,4
1,26,8.5,2,34
1,26,9.5,3,78
1,26,10.5,19,142
1,26,11.5,33,166
1,26,12.5,3,126
1,26,13.5,5,136
1,26,14.5,56,118
1,26,15.5,37,91
1,26,16.5,1,21
1,26,17.5,0,0
1,26,18.5,0,0
1,26,19.5,0,0
1,26,20.5,0,0
1,26,21.5,0,0
1,26,22.5,0,0
1,26,23.5,0,0
1,27,0.5,0,0
1,27,1.5,0,0
1,27,2.5,0,0
1,27,3.5,0,0
1,27,4.5,0,0
1,27,5.5,0,0
1,27,6.5,0,0
1,27,7.5,2,3
1,27,8.5,3,27
1,27,9.5,4,67
1,27,10.5,29,141
1,27,11.5,20,159
1,27,12.5,2,134
1,27,13.5,8,146
1,27,14.5,2,104
1,27,15.5,2,65
1,27,16.5,1,24
1,27,17.5,0,0
1,27,18.5,0,0
1,27,19.5,0,0
1,27,20.5,0,0
1,27,21.5,0,0
1,27,22.5,0,0
1,27,23.5,0,0
1,28,0.5,0,0
1,28,1.5,0,0
1,28,2.5,0,0
1,28,3.5,0,0
1,28,4.5,0,0
1,28,5.5,0,0
1,28,6.5,0,0
1,28,7.5,3,3
1,28,8.5,2,15
1,28,9.5,1,49
1,28,10.5,1,41
1,28,11.5,2,77
1,28,12.5,4,66
1,28,13.5,12,78
1,28,14.5,2,52
1,28,15.5,2,50
1,28,16.5,2,20
1,28,17.5,0,0
1,28,18.5,0,0
1,28,19.5,0,0
1,28,20.5,0,0
1,28,21.5,0,0
1,28,22.5,0,0
1,28,23.5,0,0
1,29,0.5,0,0
1,29,1.5,0,0
1,29,2.5,0,0
1,29,3.5,0,0
1,29,4.5,0,0
1,29,5.5,0,0
1,29,6.5,0,0
1,29,7.5,2,3
1,29,8.5,2,20
1,29,9.5,20,64
1,29,10.5,90,164
1,29,11.5,2,114
1,29,12.5,2,108
1,29,13.5,2,79
1,29,14.5,2,120
1,29,15.5,138,96
1,29,16.5,62,18
1,29,17.5,0,0
1,29,18.5,0,0
1,29,19.5,0,0
1,29,20.5,0,0
1,29,21.5,0,0
1,29,22.5,0,0
1,29,23.5,0,0
1,30,0.5,0,0
1,30,1.5,0,0
1,30,2.5,0,0
1,30,3.5,0,0
1,30,4.5,0,0
1,30,5.5,0,0
1,30,6.5,0,0
1,30,7.5,2,3
1,30,8.5,2,11
1,30,9.5,4,45
1,30,10.5,4,77
1,30,11.5,2,93
1,30,12.5,3,96
1,30,13.5,2,87
1,30,14.5,3,114
1,30,15.5,10,40
1,30,16.5,2,16
1,30,17.5,0,0
1,30,18.5,0,0
1,30,19.5,0,0
1,30,20.5,0,0
1,30,21.5,0,0
1,30,22.5,0,0
1,30,23.5,0,0
1,31,0.5,0,0
1,31,1.5,0,0
1,31,2.5,0,0
1,31,3.5,0,0
1,31,4.5,0,0
1,31,5.5,0,0
1,31,6.5,0,0
1,31,7.5,2,6
1,31,8.5,2,52
1,31,9.5,21,129
1,31,10.5,38,183
1,31,11.5,6,194
1,31,12.5,3,201
1,31,13.5,2,177
1,31,14.5,2,119
1,31,15.5,1,70
1,31,16.5,1,17
1,31,17.5,1,0
1,31,18.5,0,0
1,31,19.5,0,0
1,31,20.5,0,0
1,31,21.5,0,0
1,31,22.5,0,0
1,31,23.5,0,0
2,1,0.5,0,0
2,1,1.5,0,0
2,1,2.5,0,0
2,1,3.5,0,0
2,1,4.5,0,0
2,1,5.5,0,0
2,1,6.5,0,0
2,1,7.5,31,4
2,1,8.5,333,30
2,1,9.5,524,68
2,1,10.5,542,83
2,1,11.5,591,93
2,1,12.5,627,110
2,1,13.5,639,89
2,1,14.5,512,76
2,1,15.5,211,97
2,1,16.5,79,31
2,1,17.5,2,1
2,1,18.5,0,0
2,1,19.5,0,0
2,1,20.5,0,0
2,1,21.5,0,0
2,1,22.5,0,0
2,1,23.5,0,0
2,2,0.5,0,0
2,2,1.5,0,0
2,2,2.5,0,0
2,2,3.5,0,0
2,2,4.5,0,0
2,2,5.5,0,0
2,2,6.5,0,0
2,2,7.5,57,8
2,2,8.5,419,30
2,2,9.5,187,85
2,2,10.5,469,98
2,2,11.5,369,161
2,2,12.5,143,215
2,2,13.5,116,221
2,2,14.5,515,86
2,2,15.5,221,81
2,2,16.5,80,37
2,2,17.5,7,3
2,2,18.5,0,0
2,2,19.5,0,0
2,2,20.5,0,0
2,2,21.5,0,0
2,2,22.5,0,0
2,2,23.5,0,0
2,3,0.5,0,0
2,3,1.5,0,0
2,3,2.5,0,0
2,3,3.5,0,0
2,3,4.5,0,0
2,3,5.5,0,0
2,3,6.5,0,0
2,3,7.5,6,7
2,3,8.5,0,41
2,3,9.5,0,79
2,3,10.5,30,117
2,3,11.5,86,155
2,3,12.5,73,167
2,3,13.5,47,105
2,3,14.5,7,67
2,3,15.5,7,78
2,3,16.5,54,23
2,3,17.5,8,2
2,3,18.5,0,0
2,3,19.5,0,0
2,3,20.5,0,0
2,3,21.5,0,0
2,3,22.5,0,0
2,3,23.5,0,0
2,4,0.5,0,0
2,4,1.5,0,0
2,4,2.5,0,0
2,4,3.5,0,0
2,4,4.5,0,0
2,4,5.5,0,0
2,4,6.5,0,0
2,4,7.5,7,4
2,4,8.5,0,20
2,4,9.5,2,49
2,4,10.5,29,70
2,4,11.5,0,73
2,4,12.5,4,87
2,4,13.5,0,99
2,4,14.5,1,88
2,4,15.5,0,73
2,4,16.5,0,23
2,4,17.5,0,1
2,4,18.5,0,0
2,4,19.5,0,0
2,4,20.5,0,0
2,4,21.5,0,0
2,4,22.5,0,0
2,4,23.5,0,0
2,5,0.5,0,0
2,5,1.5,0,0
2,5,2.5,0,0
2,5,3.5,0,0
2,5,4.5,0,0
2,5,5.5,0,0
2,5,6.5,0,0
2,5,7.5,0,4
2,5,8.5,79,52
2,5,9.5,4,57
2,5,10.5,2,131
2,5,11.5,1,157
2,5,12.5,0,129
2,5,13.5,8,110
2,5,14.5,7,65
2,5,15.5,0,35
2,5,16.5,0,15
2,5,17.5,2,1
2,5,18.5,0,0
2,5,19.5,0,0
2,5,20.5,0,0
2,5,21.5,0,0
2,5,22.5,0,0
2,5,23.5,0,0
2,6,0.5,0,0
2,6,1.5,0,0
2,6,2.5,0,0
2,6,3.5,0,0
2,6,4.5,0,0
2,6,5.5,0,0
2,6,6.5,0,0
2,6,7.5,0,4
2,6,8.5,14,50
2,6,9.5,80,69
2,6,10.5,100,76
2,6,11.5,72,83
2,6,12.5,37,117
2,6,13.5,0,102
2,6,14.5,0,80
2,6,15.5,5,78
2,6,16.5,3,31
2,6,17.5,0,1
2,6,18.5,0,0
2,6,19.5,0,0
2,6,20.5,0,0
2,6,21.5,0,0
2,6,22.5,0,0
2,6,23.5,0,0
2,7,0.5,0,0
2,7,1.5,0,0
2,7,2.5,0,0
2,7,3.5,0,0
2,7,4.5,0,0
2,7,5.5,0,0
2,7,6.5,0,0
2,7,7.5,2,7
2,7,8.5,2,53
2,7,9.5,2,116
2,7,10.5,1,180
2,7,11.5,0,155
2,7,12.5,1,233
2,7,13.5,72,207
2,7,14.5,402,123
2,7,15.5,54,104
2,7,16.5,19,40
2,7,17.5,4,3
2,7,18.5,0,0
2,7,19.5,0,0
2,7,20.5,0,0
2,7,21.5,0,0
2,7,22.5,0,0
2,7,23.5,0,0
2,8,0.5,0,0
2,8,1.5,0,0
2,8,2.5,0,0
2,8,3.5,0,0
2,8,4.5,0,0
2,8,5.5,0,0
2,8,6.5,0,0
2,8,7.5,20,10
2,8,8.5,183,43
2,8,9.5,296,89
2,8,10.5,488,90
2,8,11.5,311,191
2,8,12.5,424,154
2,8,13.5,294,148
2,8,14.5,0,130
2,8,15.5,2,107
2,8,16.5,0,31
2,8,17.5,0,1
2,8,18.5,0,0
2,8,19.5,0,0
2,8,20.5,0,0
2,8,21.5,0,0
2,8,22.5,0,0
2,8,23.5,0,0
2,9,0.5,0,0
2,9,1.5,0,0
2,9,2.5,0,0
2,9,3.5,0,0
2,9,4.5,0,0
2,9,5.5,0,0
2,9,6.5,0,0
2,9,7.5,0,10
2,9,8.5,0,32
2,9,9.5,0,94
2,9,10.5,95,126
2,9,11.5,270,197
2,9,12.5,456,147
2,9,13.5,100,179
2,9,14.5,20,123
2,9,15.5,13,85
2,9,16.5,149,50
2,9,17.5,6,5
2,9,18.5,0,0
2,9,19.5,0,0
2,9,20.5,0,0
2,9,21.5,0,0
2,9,22.5,0,0
2,9,23.5,0,0
2,10,0.5,0,0
2,10,1.5,0,0
2,10,2.5,0,0
2,10,3.5,0,0
2,10,4.5,0,0
2,10,5.5,0,0
2,10,6.5,0,0
2,10,7.5,2,5
2,10,8.5,14,46
2,10,9.5,516,63
2,10,10.5,621,77
2,10,11.5,11,96
2,10,12.5,22,139
2,10,13.5,100,158
2,10,14.5,57,123
2,10,15.5,0,101
2,10,16.5,21,42
2,10,17.5,0,2
2,10,18.5,0,0
2,10,19.5,0,0
2,10,20.5,0,0
2,10,21.5,0,0
2,10,22.5,0,0
2,10,23.5,0,0
2,11,0.5,0,0
2,11,1.5,0,0
2,11,2.5,0,0
2,11,3.5,0,0
2,11,4.5,0,0
2,11,5.5,0,0
2,11,6.5,0,0
2,11,7.5,5,6
2,11,8.5,3,33
2,11,9.5,0,30
2,11,10.5,9,86
2,11,11.5,0,106
2,11,12.5,3,106
2,11,13.5,2,115
2,11,14.5,2,105
2,11,15.5,3,57
2,11,16.5,12,40
2,11,17.5,1,3
2,11,18.5,0,0
2,11,19.5,0,0
2,11,20.5,0,0
2,11,21.5,0,0
2,11,22.5,0,0
2,11,23.5,0,0
2,12,0.5,0,0
2,12,1.5,0,0
2,12,2.5,0,0
2,12,3.5,0,0
2,12,4.5,0,0
2,12,5.5,0,0
2,12,6.5,0,0
2,12,7.5,18,12
2,12,8.5,324,55
2,12,9.5,289,131
2,12,10.5,569,96
2,12,11.5,377,178
2,12,12.5,572,129
2,12,13.5,543,126
2,12,14.5,735,68
2,12,15.5,619,54
2,12,16.5,220,49
2,12,17.5,8,7
2,12,18.5,0,0
2,12,19.5,0,0
2,12,20.5,0,0
2,12,21.5,0,0
2,12,22.5,0,0
2,12,23.5,0,0
2,13,0.5,0,0
2,13,1.5,0,0
2,13,2.5,0,0
2,13,3.5,0,0
2,13,4.5,0,0
2,13,5.5,0,0
2,13,6.5,0,0
2,13,7.5,0,11
2,13,8.5,0,48
2,13,9.5,274,107
2,13,10.5,371,154
2,13,11.5,279,181
2,13,12.5,541,128
2,13,13.5,615,100
2,13,14.5,536,92
2,13,15.5,124,112
2,13,16.5,6,35
2,13,17.5,1,7
2,13,18.5,0,0
2,13,19.5,0,0
2,13,20.5,0,0
2,13,21.5,0,0
2,13,22.5,0,0
2,13,23.5,0,0
2,14,0.5,0,0
2,14,1.5,0,0
2,14,2.5,0,0
2,14,3.5,0,0
2,14,4.5,0,0
2,14,5.5,0,0
2,14,6.5,0,0
2,14,7.5,3,14
2,14,8.5,207,70
2,14,9.5,119,113
2,14,10.5,14,178
2,14,11.5,100,171
2,14,12.5,92,235
2,14,13.5,418,157
2,14,14.5,591,91
2,14,15.5,479,84
2,14,16.5,347,43
2,14,17.5,17,6
2,14,18.5,0,0
2,14,19.5,0,0
2,14,20.5,0,0
2,14,21.5,0,0
2,14,22.5,0,0
2,14,23.5,0,0
2,15,0.5,0,0
2,15,1.5,0,0
2,15,2.5,0,0
2,15,3.5,0,0
2,15,4.5,0,0
2,15,5.5,0,0
2,15,6.5,0,0
2,15,7.5,30,17
2,15,8.5,448,43
2,15,9.5,582,71
2,15,10.5,369,170
2,15,11.5,581,142
2,15,12.5,705,99
2,15,13.5,704,84
2,15,14.5,242,196
2,15,15.5,20,136
2,15,16.5,14,54
2,15,17.5,0,1
2,15,18.5,0,0
2,15,19.5,0,0
2,15,20.5,0,0
2,15,21.5,0,0
2,15,22.5,0,0
2,15,23.5,0,0
2,16,0.5,0,0
2,16,1.5,0,0
2,16,2.5,0,0
2,16,3.5,0,0
2,16,4.5,0,0
2,16,5.5,0,0
2,16,6.5,0,0
2,16,7.5,12,7
2,16,8.5,0,55
2,16,9.5,0,85
2,16,10.5,1,129
2,16,11.5,21,196
2,16,12.5,8,205
2,16,13.5,5,202
2,16,14.5,1,200
2,16,15.5,0,104
2,16,16.5,79,38
2,16,17.5,1,13
2,16,18.5,0,0
2,16,19.5,0,0
2,16,20.5,0,0
2,16,21.5,0,0
2,16,22.5,0,0
2,16,23.5,0,0
2,17,0.5,0,0
2,17,1.5,0,0
2,17,2.5,0,0
2,17,3.5,0,0
2,17,4.5,0,0
2,17,5.5,0,0
2,17,6.5,0,0
2,17,7.5,1,17
2,17,8.5,0,44
2,17,9.5,1,136
2,17,10.5,1,214
2,17,11.5,0,162
2,17,12.5,2,157
2,17,13.5,0,225
2,17,14.5,0,200
2,17,15.5,1,134
2,17,16.5,19,15
2,17,17.5,0,12
2,17,18.5,0,0
2,17,19.5,0,0
2,17,20.5,0,0
2,17,21.5,0,0
2,17,22.5,0,0
2,17,23.5,0,0
2,18,0.5,0,0
2,18,1.5,0,0
2,18,2.5,0,0
2,18,3.5,0,0
2,18,4.5,0,0
2,18,5.5,0,0
2,18,6.5,0,0
2,18,7.5,0,22
2,18,8.5,396,49
2,18,9.5,598,67
2,18,10.5,533,136
2,18,11.5,523,190
2,18,12.5,717,115
2,18,13.5,687,105
